iter	Logloss
393	0.04453403592
394	0.04445303758
395	0.0443551336
396	0.04430989806
397	0.04417852877
398	0.04413717905
399	0.04406220334
400	0.04399038063
401	0.04384891754
402	0.04378701831
403	0.04373484875
404	0.04365909266
405	0.04354408991
406	0.04349350811
407	0.04341896491
408	0.0432945083
409	0.04317215353
410	0.04312050015
411	0.04308551953
412	0.04303569273
413	0.04294499937
414	0.04278236841
415	0.04275744505
416	0.04270454379
417	0.04256732531
418	0.04253806567
419	0.04250855195
420	0.04245286756
421	0.04242591255
422	0.04239241473
423	0.04229027269
424	0.04226297247
425	0.04218263056
426	0.04210018588
427	0.04202983894
428	0.04199843998
429	0.04194911982
430	0.04192597548
431	0.04182345401
432	0.04179326191
433	0.04166504797
434	0.04159409166
435	0.04149337928
436	0.04141465011
437	0.04136881912
438	0.04128273609
439	0.04119303137
440	0.04110859056
441	0.04107114204
442	0.04102886805
443	0.04084950398
444	0.04080810504
445	0.04076597024
446	0.04075064852
447	0.0406387946
448	0.04059818876
449	0.04044109051
450	0.04035808685
451	0.04026160201
452	0.04015201258
453	0.04011111765
454	0.04000055321
455	0.03996468687
456	0.03993779687
457	0.03983633226
458	0.03972840197
459	0.03965283494
460	0.03962475076
461	0.03957513564
462	0.0394640566
463	0.03938679677
464	0.03928354057
465	0.03917769051
466	0.03915140786
467	0.03909341491
468	0.03902657595
469	0.03899584386
470	0.03886483045
471	0.03883457973
472	0.03869864976
473	0.03862364213
474	0.03857333968
475	0.03850597405
476	0.03845376351
477	0.038420231
478	0.03829592545
479	0.03823542649
480	0.03814976868
481	0.03809101575
482	0.03806566267
483	0.03804054465
484	0.03800521204
485	0.03789257622
486	0.0378563718
487	0.03779666584
488	0.03771459079
489	0.03764322259
490	0.03750009887
491	0.03744312325
492	0.03741158821
493	0.0373736504
494	0.03731478234
495	0.03722761893
496	0.03718501817
497	0.03716259785
498	0.03710704176
499	0.03707361265
500	0.03704930568
501	0.03700168703
502	0.03691235323
503	0.03687884082
504	0.03683252159
505	0.03671664222
506	0.03664178923
507	0.03652925751
508	0.03651642231
509	0.03646873557
510	0.03644763306
511	0.03632533365
512	0.03623291769
513	0.03619639363
514	0.03613756309
515	0.03611718761
516	0.03603765929
517	0.03593991847
518	0.03590932737
519	0.03579942552
520	0.03577603166
521	0.03569568667
522	0.03567485784
523	0.03565295084
524	0.0356015772
525	0.03553183552
526	0.03550042151
527	0.03547308489
528	0.03540860416
529	0.03536683412
530	0.03534590517
531	0.03529535738
532	0.03520346469
533	0.03512450004
534	0.03504103766
535	0.03496100103
536	0.03493492248
537	0.03486660803
538	0.03483855462
539	0.03475222635
540	0.03472698526
541	0.03467345291
542	0.03456854313
543	0.03454826287
544	0.03449119124
545	0.03443751215
546	0.0344196379
547	0.03437708692
548	0.03431236422
549	0.03428234134
550	0.03426241996
551	0.03413428353
552	0.03408699049
553	0.03394968521
554	0.03387112185
555	0.03383163329
556	0.03376993455
557	0.03370872817
558	0.03367567627
559	0.03364686378
560	0.0336086753
561	0.03358426377
562	0.03351196175
563	0.03340035352
564	0.03336141277
565	0.03329140901
566	0.03321292706
567	0.03318593174
568	0.03315837478
569	0.03311960902
570	0.03309557718
571	0.03304364905
572	0.03297635315
573	0.03291972896
574	0.03290210044
575	0.03284927141
576	0.03281093923
577	0.0327626142
578	0.03273849358
579	0.03269771088
580	0.03263913098
581	0.03257331375
582	0.03254146662
583	0.0324446587
584	0.0323603453
585	0.03232534508
586	0.03228978063
587	0.03225035799
588	0.03219886906
589	0.03215662192
590	0.03208251925
591	0.0320284944
592	0.03197043346
593	0.03195257281
594	0.03191792139
595	0.031896258
596	0.03187911764
597	0.0317777524
598	0.03173458032
599	0.03167331366
600	0.0316516747
601	0.03161956983
602	0.03159279549
603	0.03150668229
604	0.03143690266
605	0.03140520246
606	0.03132385559
607	0.03129582316
608	0.03121402426
609	0.03119287917
610	0.03117742614
611	0.0311399222
612	0.03107192121
613	0.03097282636
614	0.0309311628
615	0.0309178391
616	0.03087527568
617	0.03079117345
618	0.0307275439
619	0.03064078138
620	0.03062083692
621	0.03057516139
622	0.03056090154
623	0.03054211921
624	0.03048893402
625	0.03044737977
626	0.03036506786
627	0.03033067514
628	0.0303178433
629	0.03029146667
630	0.03023600763
631	0.03019432154
632	0.03017036529
633	0.03015249252
634	0.03008731116
635	0.03005687748
636	0.02998825411
637	0.02997360737
638	0.02991171589
639	0.02987973073
640	0.02985386088
641	0.02983162776
642	0.02979142822
643	0.02977041223
644	0.02971958353
645	0.02970175204
646	0.02968836036
647	0.02961949945
648	0.02960097703
649	0.02958740115
650	0.02954187026
651	0.02946054556
652	0.02944539493
653	0.02937570955
654	0.02934173545
655	0.0293244548
656	0.02927638432
657	0.02917319619
658	0.029138096
659	0.02912419675
660	0.02909887233
661	0.0290801538
662	0.02903887687
663	0.02895991397
664	0.0289094565
665	0.02887643313
666	0.02884866891
667	0.02883140356
668	0.02877788901
669	0.02873468929
670	0.02869783281
671	0.02865598586
672	0.02864417878
673	0.02851622851
674	0.02847278352
675	0.02846167621
676	0.02844405642
677	0.02839076476
678	0.02834950422
679	0.02827544987
680	0.02825346956
681	0.02820546476
682	0.02814633633
683	0.02811701543
684	0.02806889201
685	0.02805012932
686	0.02802047017
687	0.02801056207
688	0.02792443896
689	0.02783865253
690	0.02782156769
691	0.02775392622
692	0.0277053176
693	0.02769241245
694	0.02760178979
695	0.02759068837
696	0.02757723986
697	0.02754664257
698	0.02753368442
699	0.02748324192
700	0.02743218154
701	0.02741899047
702	0.02736247767
703	0.0272836923
704	0.02723234544
705	0.0272063972
706	0.02715208535
707	0.02713677042
708	0.02704274559
709	0.02701333375
710	0.02699702618
711	0.02697560363
712	0.02692829217
713	0.02686167682
714	0.02684221948
715	0.02677622089
716	0.0267652924
717	0.0267275332
718	0.02671101935
719	0.0266973396
720	0.02661794654
721	0.02658778605
722	0.02655835587
723	0.02654979694
724	0.02653439419
725	0.02649373812
726	0.02643168092
727	0.02642127361
728	0.02640816727
729	0.02639250251
730	0.02635850433
731	0.02633896609
732	0.02631164826
733	0.02626790382
734	0.02622001395
735	0.02618538657
736	0.02612688028
737	0.02606721047
738	0.02605438449
739	0.02597420878
740	0.02596427072
741	0.02595347696
742	0.02594041062
743	0.02591861492
744	0.02588602835
745	0.02587235135
746	0.02581191479
747	0.02576647196
748	0.0257210287
749	0.0256712965
750	0.02562346947
751	0.02558159667
752	0.02555438058
753	0.02553929194
754	0.02548276683
755	0.02544968604
756	0.02541862471
757	0.02540415139
758	0.02539046725
759	0.02536919939
760	0.02535265454
761	0.02531870323
762	0.02530441324
763	0.02528504325
764	0.02525343933
765	0.02522353764
766	0.02519527471
767	0.02517007426
768	0.02511851015
769	0.02509908588
770	0.02507742814
771	0.02502795683
772	0.02499175775
773	0.02496611135
774	0.02491465362
775	0.0248626009
776	0.02483414107
777	0.0247914487
778	0.02472378062
779	0.02466681777
780	0.02465069923
781	0.02464055235
782	0.0245418157
783	0.02451591099
784	0.02450100969
785	0.02446875599
786	0.02444029477
787	0.02439811109
788	0.02438500406
789	0.02437153974
790	0.02435075694
791	0.02428106981
792	0.02426066164
793	0.02418360691
794	0.02414438965
795	0.02413100299
796	0.0241142916
797	0.02406730011
798	0.02403921135
799	0.02399118701
800	0.02397838722
801	0.02395361032
802	0.02388697999
803	0.0238758292
804	0.02385905348
805	0.0238394805
806	0.02381409735
807	0.02378986172
808	0.02377172277
809	0.02374806417
810	0.02374087889
811	0.0237193573
812	0.02368472809
813	0.02367375358
814	0.02366367738
815	0.02360792954
816	0.02354737223
817	0.02353655396
818	0.02352588542
819	0.02350334171
820	0.02345776351
821	0.02341600777
822	0.02340483627
823	0.02338134677
824	0.02333529178
825	0.02330817377
826	0.02327662648
827	0.02326093739
828	0.02323033299
829	0.02320773652
830	0.02317677147
831	0.02316487094
832	0.02315539122
833	0.02313231177
834	0.02310221161
835	0.02308067097
836	0.0230580165
837	0.02303092223
838	0.02300911326
839	0.02299984497
840	0.02296995611
841	0.0229452276
842	0.02292360791
843	0.02285434449
844	0.02283101774
845	0.02280697295
846	0.02279662082
847	0.02278588213
848	0.02276421299
849	0.02275357857
850	0.02273458637
851	0.02267119445
852	0.02266114007
853	0.02262342596
854	0.02259985822
855	0.02259017275
856	0.02257905218
857	0.02255830039
858	0.02253820858
859	0.02252827428
860	0.02251822721
861	0.02246279011
862	0.02245263281
863	0.02244157224
864	0.02243147543
865	0.02238355811
866	0.02231952989
867	0.02231160996
868	0.02229976544
869	0.0222902871
870	0.02226558101
871	0.02224724494
872	0.02222585006
873	0.02221641083
874	0.02216273911
875	0.02211622607
876	0.02210335693
877	0.02204405111
878	0.02202520179
879	0.02200490503
880	0.02198592865
881	0.021968655
882	0.02195699187
883	0.02194676869
884	0.02193635983
885	0.02192485522
886	0.02190661845
887	0.02188927731
888	0.02187106784
889	0.02180614021
890	0.02174135871
891	0.02173153941
892	0.02168633712
893	0.02167605306
894	0.02166720364
895	0.02165006734
896	0.02164250572
897	0.02162533017
898	0.02161710493
899	0.02159564336
900	0.02156992269
901	0.02156105602
902	0.02151262213
903	0.02144626443
904	0.02143722038
905	0.02142858942
906	0.02141833586
907	0.02140964153
908	0.02139116352
909	0.0213819549
910	0.02133429659
911	0.02131741239
912	0.02129934594
913	0.02123296775
914	0.02122237357
915	0.0212141768
916	0.02120565659
917	0.02119522262
918	0.02114188685
919	0.02112413293
920	0.02109891469
921	0.02103471306
922	0.02102658227
923	0.02101760748
924	0.02099562844
925	0.02097844992
926	0.02097031693
927	0.02095574301
928	0.02093834519
929	0.02092931588
930	0.02090523789
931	0.02088855424
932	0.02085260988
933	0.02083306941
934	0.02077947878
935	0.0207706297
936	0.02074790239
937	0.02073800239
938	0.02070676499
939	0.02069045839
940	0.0206675765
941	0.02064693273
942	0.02060252133
943	0.02055189277
944	0.02053264822
945	0.0205117318
946	0.02046425259
947	0.02044869958
948	0.02044077243
949	0.02042384619
950	0.02040735299
951	0.0203920215
952	0.02037631143
953	0.02035929963
954	0.0203505628
955	0.0202794076
956	0.02023048989
957	0.02021511117
958	0.02020056839
959	0.02016500732
960	0.02015727708
961	0.02014727464
962	0.02014046577
963	0.02011076378
964	0.02006082837
965	0.02003691727
966	0.02002937023
967	0.02002046462
968	0.02001135849
969	0.01996643901
970	0.01995299108
971	0.01993770538
972	0.01992436873
973	0.01990781769
974	0.0198980679
975	0.01985383175
976	0.01984657146
977	0.01980819775
978	0.01977473918
979	0.01976747399
980	0.01972031159
981	0.01970591389
982	0.01966338395
983	0.0196568425
984	0.01964795873
985	0.01961536396
986	0.01960119092
987	0.01956748622
988	0.01955403204
989	0.01954620475
990	0.01953226938
991	0.01952390618
992	0.01949254747
993	0.01947874324
994	0.01941235853
995	0.01937996112
996	0.01936630779
997	0.01935009214
998	0.01934163155
999	0.01933139677
